,WeightClass,RedStance,BlueStance,Age_diff,Height_diff,Reach_diff,Weight_diff,Red_wins_loss_diff,Blue_wins_loss_diff,Red_Blue_Wins_diff,Red_Blue_Loss_diff,Red_Blue_wins_loss_diff,Red_Blue_curr_streak_diff,Red_Blue_SignStrikAvg_diff,Red_Blue_SuccTDAvg_diff,Red_Blue_AvgSubAtt_diff
0,0,1.0,1.0,3,-7.6200000000000045,-5.079999999999984,0,9,0,12,3,9,6.0,2.1609,1.2267,0.8
1,4,1.0,1.0,3,-5.0800000000000125,7.6200000000000045,0,6,8,-2,0,-2,-2.0,-0.5118000000000005,0.008599999999999941,1.5
2,7,1.0,1.0,-2,-7.6200000000000045,2.5400000000000205,-5,7,8,-3,-2,-1,-3.0,0.36990000000000034,-0.16170000000000004,0.3
3,2,0.0,0.0,-6,2.5400000000000205,0.0,0,5,-1,6,0,6,1.0,-0.3116000000000003,1.2970000000000002,1.1
4,2,1.0,1.0,3,-2.5400000000000205,5.079999999999984,0,2,1,1,0,1,0.0,0.5376999999999996,0.1325,0.19999999999999996
5,6,0.0,1.0,-2,0.0,2.5400000000000205,0,3,3,-8,-8,0,2.0,0.8473999999999999,-0.021600000000000008,-0.3
6,4,1.0,1.0,0,-5.079999999999984,-5.0800000000000125,0,9,3,11,5,6,-5.0,0.7393000000000003,-2.6485000000000003,0.0
7,2,1.0,1.0,-5,0.0,2.539999999999992,0,8,12,-8,-4,-4,7.0,-0.2708000000000004,1.5613000000000001,-0.49999999999999994
8,4,1.0,1.0,4,5.0800000000000125,2.539999999999992,0,8,5,7,4,3,0.0,-0.8246000000000007,0.06,0.09999999999999998
9,2,1.0,0.0,3,2.5400000000000205,7.6200000000000045,0,5,0,4,-1,5,0.0,-0.17169999999999996,0.9793999999999998,0.7000000000000001
10,0,0.0,1.0,10,5.0800000000000125,5.0800000000000125,0,2,3,2,3,-1,0.0,-2.771700000000001,1.1594,0.9
11,4,0.0,1.0,-2,5.079999999999984,-2.539999999999992,0,5,0,4,-1,5,0.0,-1.1767999999999996,1.1140000000000003,0.7
12,3,1.0,0.0,17,-15.23999999999998,-10.159999999999997,0,1,4,13,16,-3,-5.0,-1.7704,0.7788,-1.6999999999999997
13,7,0.0,1.0,0,2.5400000000000205,12.699999999999989,-31,4,-2,7,1,6,2.0,0.05979999999999963,0.031,-0.3
14,1,1.0,1.0,-5,5.0800000000000125,-2.539999999999992,0,5,10,-4,1,-5,-2.0,1.1880000000000002,0.23809999999999998,-1.2999999999999998
15,0,1.0,1.0,6,10.159999999999997,5.0800000000000125,0,5,4,2,1,1,-3.0,0.7407000000000004,-0.34220000000000006,-0.1
16,4,1.0,1.0,-6,2.539999999999992,2.539999999999992,0,2,3,-1,0,-1,0.0,0.40920000000000045,-0.21960000000000002,0.0
17,0,0.0,0.0,1,0.0,0.0,0,2,-1,1,-2,3,1.0,1.081,0.47919999999999996,1.9999999999999998
18,6,1.0,1.0,1,-5.079999999999984,-5.0800000000000125,0,2,6,1,5,-4,-4.0,-1.656000000000001,-0.395,-0.1
19,6,1.0,1.0,-8,-5.079999999999984,-10.159999999999997,0,2,-1,2,-1,3,3.0,3.7632000000000008,0.0,0.0
20,1,1.0,1.0,0,7.6200000000000045,12.700000000000017,0,1,2,0,1,-1,0.0,-0.22119999999999984,-1.4710999999999999,0.0
21,0,1.0,1.0,4,12.700000000000017,17.78,0,2,2,0,0,0,0.0,-0.8904000000000001,0.23920000000000002,0.5
22,0,1.0,0.0,8,-12.700000000000017,-15.23999999999998,0,2,2,0,0,0,0.0,-1.3578,-1.0208000000000002,0.0
23,0,1.0,1.0,-5,-2.539999999999992,10.159999999999997,0,2,0,-1,-3,2,4.0,-0.5655999999999999,0.41419999999999996,2.1999999999999997
24,0,1.0,0.0,2,-7.6200000000000045,0.0,0,1,0,1,0,1,1.0,0.5243,0.0,-1.0
25,1,1.0,1.0,-7,5.0800000000000125,0.0,0,0,-1,2,1,1,0.0,1.6430000000000002,-0.18100000000000002,0.0
26,3,1.0,1.0,-7,7.6200000000000045,2.539999999999992,0,1,1,0,0,0,0.0,-0.22740000000000005,0.0,0.0
27,7,1.0,1.0,-5,0.0,10.160000000000025,8,20,10,7,-3,10,19.0,0.11199999999999966,0.2588999999999999,0.5
28,3,1.0,1.0,-3,5.0800000000000125,7.6200000000000045,0,12,1,18,7,11,0.0,-0.375,0.3117,2.1
29,5,0.0,1.0,-8,-5.0800000000000125,0.0,0,5,1,-4,-8,4,7.0,0.5607,1.501,2.2
30,0,1.0,1.0,7,-2.539999999999992,2.539999999999992,0,1,5,1,5,-4,-6.0,0.7435999999999998,-0.5952,-1.2
31,2,1.0,1.0,3,-2.539999999999992,5.0800000000000125,0,2,-1,1,-2,3,4.0,0.48930000000000007,0.0,0.0
32,1,0.0,1.0,-4,0.0,2.5400000000000205,0,6,3,7,4,3,-4.0,-0.7331999999999996,-0.01880000000000004,-0.4
33,3,0.0,1.0,5,-7.6200000000000045,0.0,0,9,1,20,12,8,0.0,0.012600000000000167,-0.06719999999999993,0.5
34,3,1.0,1.0,6,7.6200000000000045,10.159999999999997,-10,2,0,4,2,2,2.0,0.4828999999999999,0.146,0.6
35,7,1.0,1.0,6,-2.539999999999992,-2.539999999999992,-5,4,3,9,8,1,-4.0,-0.031500000000000083,0.4686,0.1
36,4,1.0,1.0,1,10.159999999999997,5.0800000000000125,0,0,-1,4,3,1,-2.0,0.7205999999999999,-0.16049999999999998,0.10000000000000009
37,4,1.0,1.0,6,-2.539999999999992,0.0,0,0,3,-2,1,-3,-2.0,-0.6775999999999998,-0.5496000000000001,0.0
38,0,0.0,1.0,-1,-5.079999999999984,-5.079999999999984,0,0,1,2,3,-1,4.0,0.13000000000000012,-1.1481999999999999,-0.10000000000000003
39,4,1.0,1.0,6,5.0800000000000125,5.079999999999984,0,11,4,18,11,7,-5.0,-0.9244999999999994,0.3656000000000001,0.2
40,5,0.0,0.0,2,-7.6200000000000045,-2.539999999999992,0,3,0,12,9,3,2.0,-0.4518,-1.7247,0.19999999999999996
41,1,1.0,0.0,2,7.6200000000000045,2.539999999999992,0,0,0,0,0,0,-2.0,1.093,-0.5202,-1.0
42,0,1.0,1.0,2,-7.6200000000000045,-2.5400000000000205,0,2,5,-7,-4,-3,-4.0,-0.019199999999999884,-0.45120000000000005,-0.8
43,5,1.0,1.0,-3,2.5400000000000205,12.699999999999989,0,1,0,-3,-4,1,2.0,0.5199000000000007,-0.1104,0.0
44,0,1.0,1.0,15,2.5400000000000205,2.539999999999992,0,1,2,5,6,-1,-2.0,0.10720000000000018,-0.1118,-0.7
45,4,1.0,1.0,9,-10.159999999999997,-2.5400000000000205,0,6,0,10,4,6,-1.0,0.8872999999999999,0.13999999999999999,0.5
46,4,1.0,1.0,-3,10.159999999999997,7.6200000000000045,0,0,1,3,4,-1,-2.0,-0.20800000000000018,0.5049,0.4
47,1,1.0,1.0,5,-10.160000000000025,-20.319999999999993,0,1,-1,5,3,2,0.0,-0.03379999999999961,0.0,-1.4
48,5,1.0,1.0,-3,-15.240000000000009,-10.159999999999997,0,-1,-1,1,1,0,2.0,0.9750000000000001,2.5025999999999997,0.8999999999999999
49,1,1.0,1.0,8,-2.539999999999992,-2.539999999999992,0,0,0,1,1,0,-1.0,1.2215000000000003,0.5661,0.0
50,0,1.0,1.0,-1,5.0800000000000125,5.0800000000000125,0,4,5,4,5,-1,-7.0,0.7908999999999998,0.2866000000000001,-0.09999999999999998
51,0,1.0,1.0,-7,-2.539999999999992,2.539999999999992,0,5,6,-5,-4,-1,-3.0,0.7474000000000001,-0.15339999999999998,0.4
52,6,0.0,1.0,2,2.539999999999992,-7.6200000000000045,45,-1,-1,0,0,0,0.0,1.7574000000000005,-0.635,-0.4
53,0,1.0,1.0,-5,-2.5400000000000205,-2.539999999999992,0,0,4,0,4,-4,-3.0,0.02839999999999976,-0.7889999999999999,-0.3
54,5,1.0,1.0,2,2.539999999999992,-2.539999999999992,0,-2,-2,2,2,0,-1.0,1.2837999999999998,-0.8946,-1.0
55,4,1.0,1.0,0,2.539999999999992,-2.5400000000000205,0,3,1,-3,-5,2,1.0,0.05920000000000014,0.7362000000000001,0.5
56,1,1.0,1.0,-2,5.0800000000000125,7.6200000000000045,0,3,1,-5,-7,2,6.0,-0.33820000000000006,-0.05439999999999999,-0.5
57,1,1.0,1.0,-9,5.079999999999984,2.539999999999992,0,-1,2,3,6,-3,-4.0,-1.4534000000000002,-0.23099999999999998,0.19999999999999996
58,2,1.0,1.0,1,-5.0800000000000125,-2.539999999999992,0,4,2,1,-1,2,-3.0,0.6964000000000001,0.4368000000000001,-0.9
59,7,0.0,1.0,2,0.0,-12.699999999999989,16,3,3,1,1,0,0.0,0.18410000000000015,2.0921000000000003,0.4
60,1,1.0,1.0,0,12.700000000000017,5.079999999999984,0,0,0,-1,-1,0,0.0,-0.9361999999999999,-0.55,0.7999999999999999
61,1,1.0,1.0,0,-10.160000000000025,-17.78,0,1,-3,1,-3,4,0.0,-0.09620000000000006,-0.6680000000000001,-0.19999999999999996
62,0,1.0,0.0,4,-2.539999999999992,-10.160000000000025,0,0,0,0,0,0,-2.0,1.0624000000000002,-0.7178999999999999,-1.1
63,2,1.0,1.0,-5,-10.159999999999997,0.0,0,7,15,-15,-7,-8,4.0,-1.1608999999999998,1.0997,0.8
64,5,1.0,1.0,3,-5.0800000000000125,-5.0800000000000125,0,12,7,10,5,5,-5.0,-1.1566,-1.6785999999999999,-2.8
65,6,1.0,1.0,0,-2.539999999999992,-7.6200000000000045,0,9,3,4,-2,6,12.0,-0.18720000000000003,0.1334,-0.1
66,2,1.0,1.0,0,5.079999999999984,5.079999999999984,0,6,4,-5,-7,2,7.0,0.9450000000000001,0.7038,0.39999999999999997
67,5,1.0,1.0,-3,-2.539999999999992,5.079999999999984,0,3,2,-1,-2,1,4.0,1.3390000000000004,-0.0627,0.0
68,6,1.0,0.0,-6,0.0,2.5400000000000205,0,2,0,2,0,2,2.0,4.052,0.0,0.0
69,4,0.0,0.0,-6,7.6200000000000045,12.699999999999989,0,4,7,-13,-10,-3,0.0,0.9399,-0.40249999999999997,-0.5
70,2,0.0,1.0,5,-7.6200000000000045,-20.32000000000002,0,3,2,2,1,1,-3.0,0.6143999999999998,0.5751999999999997,0.4
71,5,1.0,1.0,3,10.159999999999997,15.240000000000009,0,0,3,-2,1,-3,-1.0,-0.714,1.9168,-0.2
72,7,0.0,1.0,-6,20.32000000000002,20.319999999999993,-60,3,0,6,3,3,-3.0,0.5310999999999999,0.261,0.2
73,2,1.0,1.0,-4,2.539999999999992,0.0,0,4,2,2,0,2,2.0,0.9592000000000005,1.4795,-0.7
74,5,1.0,1.0,-7,-5.079999999999984,0.0,0,0,-1,-2,-3,1,2.0,-0.0021999999999997577,0.4606000000000001,0.2
75,4,1.0,1.0,3,2.539999999999992,0.0,0,4,0,4,0,4,4.0,-0.5802999999999998,1.0930000000000002,0.2
76,5,1.0,1.0,0,-2.539999999999992,5.0800000000000125,0,4,7,-3,0,-3,-3.0,0.7232000000000003,2.2611999999999997,1.4999999999999998
77,1,1.0,1.0,8,0.0,-2.539999999999992,0,3,6,3,6,-3,-5.0,0.12480000000000047,-1.0556999999999999,-0.10000000000000003
78,0,1.0,0.0,5,2.539999999999992,-5.079999999999984,0,1,0,2,1,1,5.0,-0.11660000000000004,0.07130000000000003,-0.5
79,1,0.0,1.0,1,-5.079999999999984,2.5400000000000205,0,1,-1,4,2,2,2.0,-0.6785000000000001,0.0363,1.1
80,2,1.0,1.0,1,7.6200000000000045,5.0800000000000125,0,8,-2,13,3,10,3.0,-0.10450000000000004,0.6316,-0.3999999999999999
81,0,1.0,1.0,1,5.079999999999984,2.539999999999992,0,4,3,4,3,1,-5.0,0.5065000000000002,-2.0154,-0.8999999999999999
82,1,1.0,1.0,7,0.0,-10.159999999999997,0,1,2,2,3,-1,-1.0,0.43679999999999986,0.3341,-0.4
83,1,1.0,1.0,3,5.0800000000000125,5.0800000000000125,0,0,-1,3,2,1,0.0,0.7872999999999999,0.4797,-0.09999999999999998
84,0,1.0,1.0,10,5.079999999999984,10.159999999999997,0,0,-1,3,2,1,-1.0,-0.9871,-0.061799999999999994,0.5
85,0,0.0,1.0,-5,-2.5400000000000205,10.159999999999997,0,-1,-1,0,0,0,0.0,-0.2084999999999999,-0.15000000000000002,0.0
86,7,1.0,1.0,0,-2.539999999999992,-10.160000000000025,-20,-2,0,0,2,-2,-1.0,-0.009899999999999798,0.6089999999999999,0.0
87,0,0.0,1.0,8,5.079999999999984,-5.0800000000000125,0,3,6,0,3,-3,-5.0,-0.05459999999999998,-0.6387,-0.40000000000000013
88,5,1.0,1.0,3,7.619999999999976,2.5400000000000205,0,6,4,8,6,2,0.0,-0.9577999999999995,-0.6770999999999999,-0.9
89,4,1.0,1.0,5,7.6200000000000045,7.619999999999976,0,1,-2,2,-1,3,0.0,0.7796999999999996,-0.40950000000000003,-0.2
90,3,1.0,1.0,0,7.6200000000000045,5.079999999999984,0,9,1,6,-2,8,-1.0,-0.029400000000000093,-0.10019999999999984,0.8999999999999999
91,4,0.0,1.0,3,5.079999999999984,5.0800000000000125,0,4,6,-5,-3,-2,-2.0,1.6909999999999998,0.23359999999999997,-0.19999999999999998
92,0,1.0,1.0,6,5.079999999999984,12.699999999999989,0,1,0,4,3,1,-1.0,-0.4731999999999994,0.0,0.2
93,2,1.0,1.0,-1,10.159999999999997,2.539999999999992,0,3,3,1,1,0,-1.0,1.6202000000000003,0.7631999999999997,-1.2
94,4,1.0,1.0,-2,2.539999999999992,2.5400000000000205,0,2,1,-5,-6,1,2.0,-0.2910999999999999,2.8769,-0.09999999999999998
95,7,1.0,1.0,-3,0.0,-5.0800000000000125,-12,-2,0,1,3,-2,-2.0,-1.5699999999999998,-0.24839999999999998,0.0
96,0,1.0,1.0,1,-2.5400000000000205,12.700000000000017,0,-1,2,-3,0,-3,0.0,1.8906000000000005,-0.051999999999999824,0.19999999999999996
97,1,0.0,1.0,5,0.0,-2.539999999999992,0,-1,1,0,2,-2,-2.0,-3.6255999999999995,0.6084,0.5999999999999999
98,0,1.0,1.0,4,7.619999999999976,5.079999999999984,0,2,1,1,0,1,1.0,1.5368,1.6225000000000003,2.4
99,6,1.0,0.0,3,7.6200000000000045,7.6200000000000045,0,7,4,-1,-4,3,-1.0,2.0224,0.14,0.19999999999999998
100,1,1.0,1.0,1,2.5400000000000205,-5.079999999999984,0,8,4,6,2,4,7.0,0.579,-0.7895000000000001,-0.20000000000000007
101,1,1.0,1.0,7,-5.079999999999984,2.5400000000000205,0,15,6,14,5,9,-5.0,-0.8399000000000001,-0.37390000000000007,-0.8
102,5,1.0,1.0,5,-2.539999999999992,-12.700000000000017,0,4,6,-7,-5,-2,0.0,-0.7504,0.24319999999999997,0.5000000000000001
103,1,1.0,0.0,-1,0.0,5.0800000000000125,0,5,1,7,3,4,0.0,-1.9196000000000002,-0.21340000000000003,-0.09999999999999998
104,4,1.0,0.0,11,5.079999999999984,-2.539999999999992,0,5,5,3,3,0,-5.0,0.4038000000000004,-0.7991,0.0
105,0,1.0,1.0,15,7.619999999999976,-2.539999999999992,0,4,2,5,3,2,-4.0,0.5503999999999998,-1.2279999999999998,0.0
106,3,1.0,1.0,0,2.5400000000000205,-2.539999999999992,0,-1,-1,-2,-2,0,3.0,-0.04469999999999974,0.2481000000000001,-0.1
107,5,1.0,0.0,8,-5.0800000000000125,-2.539999999999992,0,1,-1,-1,-3,2,0.0,0.06339999999999968,-0.1386,0.3
108,6,1.0,0.0,-8,5.0800000000000125,-2.539999999999992,0,2,8,-13,-7,-6,-4.0,-0.10409999999999986,0.06959999999999994,1.2
109,0,1.0,1.0,1,0.0,7.6200000000000045,0,5,2,1,-2,3,1.0,-1.4113000000000002,1.1009999999999998,0.19999999999999998
110,4,1.0,1.0,-1,-7.6200000000000045,0.0,0,-2,2,-5,-1,-4,-2.0,-0.7675999999999998,0.011500000000000066,0.3
111,3,1.0,0.0,7,0.0,-2.539999999999992,0,6,3,6,3,3,4.0,-0.5743,-0.6461,-0.6
112,5,1.0,1.0,1,2.539999999999992,0.0,0,4,11,-7,0,-7,-5.0,0.4718,-0.3345,-0.10000000000000009
113,2,0.0,1.0,-2,10.159999999999997,2.539999999999992,0,3,5,-3,-1,-2,-2.0,-0.16500000000000004,-1.8058000000000003,-0.4
114,4,1.0,1.0,1,2.5400000000000205,-5.0800000000000125,0,2,4,-3,-1,-2,0.0,1.4456000000000007,0.19920000000000004,0.0
115,2,1.0,1.0,-6,-7.6200000000000045,-5.0800000000000125,0,0,0,0,0,0,-2.0,0.8457000000000001,0.13739999999999974,-0.7000000000000001
116,3,1.0,1.0,-7,10.159999999999997,10.159999999999997,0,3,2,-1,-2,1,4.0,0.11199999999999988,-0.47130000000000005,-0.7
117,6,0.0,1.0,-2,-2.5400000000000205,7.6200000000000045,0,-3,0,6,9,-3,-1.0,0.3886999999999998,1.6008,0.0
118,6,1.0,1.0,-2,0.0,12.699999999999989,0,1,1,-3,-3,0,4.0,1.5418999999999992,0.5367000000000001,0.6000000000000001
119,3,0.0,1.0,-1,-17.78,-2.539999999999992,0,4,1,1,-2,3,8.0,0.8362000000000005,0.5602,-0.7
120,1,0.0,1.0,-1,-2.5400000000000205,7.619999999999976,0,3,-3,2,-4,6,3.0,0.7704,-0.018899999999999986,0.3
121,1,1.0,1.0,1,-10.159999999999997,-5.0800000000000125,0,2,1,2,1,1,2.0,0.3969999999999998,1.9336,0.3
122,0,1.0,1.0,2,-5.0800000000000125,-10.160000000000025,0,-2,0,-3,-1,-2,0.0,-0.29540000000000033,-0.4,0.9
123,1,1.0,1.0,7,-2.539999999999992,-7.6200000000000045,0,2,2,0,0,0,0.0,-1.1424999999999996,0.0429,0.0
124,3,1.0,1.0,-3,0.0,5.079999999999984,0,2,1,-1,-2,1,3.0,0.3714999999999997,0.2764000000000002,-0.3
125,1,1.0,1.0,-4,12.700000000000017,10.159999999999997,0,10,8,1,-1,2,-4.0,2.26,-2.0705999999999998,0.0
126,0,1.0,0.0,-5,0.0,0.0,0,5,9,-4,0,-4,6.0,0.07469999999999977,-1.5776000000000003,0.39999999999999997
127,2,1.0,1.0,4,-7.6200000000000045,-7.6200000000000045,0,5,2,4,1,3,-3.0,-0.7164000000000004,0.07819999999999999,-1.6999999999999997
128,3,1.0,1.0,-3,7.619999999999976,20.32000000000002,0,3,2,1,0,1,1.0,-1.1103999999999998,-0.37740000000000007,-0.09999999999999998
129,0,1.0,0.0,-7,-2.5400000000000205,-20.319999999999993,0,0,0,-4,-4,0,3.0,-0.3668000000000001,0.2261999999999999,0.5000000000000001
130,1,1.0,1.0,3,5.079999999999984,2.539999999999992,0,3,5,1,3,-2,-3.0,0.0941000000000003,-0.8882000000000001,0.2
131,3,1.0,1.0,2,-12.699999999999989,-5.0800000000000125,0,4,3,-1,-2,1,3.0,0.5736000000000003,1.4916,0.8
132,0,1.0,1.0,-5,0.0,2.539999999999992,0,2,0,2,0,2,0.0,-0.7830000000000004,-0.38,-0.8
133,0,1.0,1.0,6,5.0800000000000125,15.240000000000009,0,-1,2,-2,1,-3,2.0,-2.8942000000000005,-1.0206000000000002,1.5
134,1,1.0,1.0,-12,5.079999999999984,-5.079999999999984,0,3,0,1,-2,3,1.0,-1.612,1.0157999999999998,1.3
135,4,1.0,1.0,7,0.0,-2.539999999999992,0,8,5,9,6,3,-3.0,-0.7279000000000004,-1.0378000000000003,-0.4
136,0,1.0,0.0,5,-7.6200000000000045,-7.6200000000000045,0,7,5,12,10,2,-3.0,0.7807,1.1042,0.3
137,2,0.0,1.0,-1,2.539999999999992,10.159999999999997,0,4,0,2,-2,4,1.0,1.2429000000000006,0.25599999999999995,0.0
138,1,1.0,0.0,1,2.539999999999992,7.6200000000000045,0,0,1,1,2,-1,0.0,0.03709999999999991,-1.9560000000000002,0.09999999999999998
139,3,1.0,1.0,0,0.0,2.5400000000000205,0,1,0,2,1,1,0.0,0.8566999999999998,-1.6749999999999998,0.0
140,3,1.0,1.0,-4,0.0,-5.0800000000000125,0,2,1,3,2,1,2.0,-0.7584999999999997,-1.2979999999999998,-0.9000000000000001
141,2,1.0,1.0,0,-5.079999999999984,2.539999999999992,0,0,-1,1,0,1,0.0,1.9518,2.6780000000000004,2.1
142,0,1.0,1.0,-2,0.0,7.6200000000000045,0,0,3,-2,1,-3,-2.0,-0.23460000000000014,-0.7458,-0.8
143,2,1.0,1.0,0,-5.079999999999984,2.539999999999992,0,4,-2,5,-1,6,5.0,-1.5351000000000001,-0.7267999999999999,0.30000000000000004
144,0,1.0,1.0,-6,2.5400000000000205,22.859999999999985,0,1,2,-3,-2,-1,0.0,-0.000700000000000145,0.4533000000000001,4.8
145,5,1.0,1.0,9,0.0,-5.0800000000000125,0,4,0,5,1,4,2.0,0.9249,1.4220000000000004,1.2999999999999998
146,2,1.0,1.0,1,10.159999999999997,2.539999999999992,0,0,0,0,0,0,0.0,-0.999,-6.355800000000001,0.0
147,5,1.0,0.0,9,-5.079999999999984,5.0800000000000125,0,3,8,2,7,-5,-9.0,0.07900000000000018,-0.7427999999999999,-0.5
148,0,1.0,1.0,10,5.0800000000000125,7.6200000000000045,0,-1,3,7,11,-4,1.0,0.9159999999999997,-0.8930000000000001,0.0
149,5,1.0,0.0,-4,0.0,2.5400000000000205,0,0,0,0,0,0,0.0,-4.853000000000001,-0.7260000000000001,2.2
150,2,1.0,1.0,7,0.0,-15.240000000000009,0,0,0,0,0,0,0.0,-1.4171999999999998,0.0,0.0
151,4,1.0,1.0,12,7.6200000000000045,2.539999999999992,0,12,5,17,10,7,-4.0,-1.0191999999999999,0.3844000000000001,0.2
152,5,1.0,0.0,-10,5.0800000000000125,-5.0800000000000125,0,3,2,-4,-5,1,0.0,0.4764999999999999,-0.00660000000000005,-1.1
153,3,1.0,1.0,1,0.0,-5.079999999999984,0,-1,0,0,1,-1,3.0,0.5556999999999999,-0.9287,-0.3
154,5,1.0,1.0,-3,10.159999999999997,7.6200000000000045,0,1,-1,2,0,2,2.0,2.3682999999999996,2.079,2.5
155,3,1.0,1.0,7,-2.539999999999992,-10.159999999999997,0,0,0,2,2,0,0.0,0.5486000000000004,0.0,0.0
156,1,1.0,0.0,-4,15.240000000000009,7.6200000000000045,0,1,2,-2,-1,-1,2.0,0.6776,0.0,0.0
157,0,0.0,1.0,-2,2.539999999999992,5.079999999999984,0,1,-1,-1,-3,2,2.0,2.9476999999999993,3.2361,7.3
158,5,1.0,1.0,-5,-7.6200000000000045,-10.159999999999997,0,7,10,-6,-3,-3,8.0,1.1082,1.514,0.8
159,0,1.0,1.0,2,-10.159999999999997,2.539999999999992,0,3,2,4,3,1,-1.0,-0.31919999999999993,-0.10029999999999997,-0.5
160,3,0.0,1.0,-1,-5.079999999999984,-12.699999999999989,0,5,5,-6,-6,0,1.0,-0.7994000000000001,1.5893,-0.19999999999999998
161,7,0.0,1.0,-5,0.0,-7.6200000000000045,22,1,3,0,2,-2,-5.0,-0.10329999999999973,0.0,0.0
162,4,1.0,1.0,5,-2.539999999999992,-17.78,0,5,3,8,6,2,-4.0,-0.8114999999999999,0.48789999999999994,0.0
163,7,1.0,1.0,1,-7.6200000000000045,-7.6200000000000045,-25,-1,-1,1,1,0,0.0,0.6791999999999998,-3.3899999999999997,-0.8
164,2,1.0,1.0,1,2.5400000000000205,2.539999999999992,0,0,2,-4,-2,-2,0.0,0.4096000000000002,-1.6897,-0.5
165,0,1.0,1.0,2,0.0,5.079999999999984,0,2,3,1,2,-1,-5.0,1.92,-0.15500000000000014,-0.5
166,2,1.0,1.0,-6,-5.079999999999984,-12.699999999999989,0,2,0,0,-2,2,2.0,2.2284,0.46319999999999983,-1.8
167,3,0.0,1.0,-13,10.159999999999997,0.0,0,1,-2,2,-1,3,3.0,1.2883999999999998,-0.42000000000000004,0.7
168,4,1.0,0.0,-1,0.0,2.539999999999992,0,1,-1,1,-1,2,1.0,0.5561,0.048299999999999996,-0.4
169,0,1.0,1.0,1,2.539999999999992,7.6200000000000045,0,0,2,-3,-1,-2,-2.0,0.6748,5.0825000000000005,-1.8
170,7,1.0,1.0,9,0.0,0.0,-11,5,3,5,3,2,2.0,-0.006299999999999972,-2.5409,-0.6
171,2,1.0,1.0,5,10.159999999999997,5.0800000000000125,10,2,3,3,4,-1,-2.0,-1.4894999999999996,-0.4095000000000001,0.8999999999999999
172,4,0.0,1.0,-5,2.5400000000000205,10.159999999999997,0,2,-1,2,-1,3,3.0,0.8540000000000001,0.0,0.0
173,1,1.0,1.0,1,7.6200000000000045,-7.6200000000000045,0,5,0,8,3,5,-1.0,2.5386999999999995,-0.282,0.1
174,1,1.0,0.0,1,-5.0800000000000125,0.0,0,-1,1,2,4,-2,-4.0,0.9750999999999996,-0.03190000000000004,0.1
175,1,1.0,1.0,-5,0.0,5.079999999999984,0,-1,0,0,1,-1,-1.0,-0.346,-1.8944,0.6
176,1,1.0,1.0,-3,-5.0800000000000125,2.5400000000000205,0,3,0,1,-2,3,1.0,1.2432000000000003,0.41670000000000007,-0.1
177,7,1.0,1.0,-1,2.539999999999992,0.0,19,2,4,-2,0,-2,-2.0,0.8813,-2.016,-0.2
178,2,1.0,1.0,-2,-2.539999999999992,-2.539999999999992,0,1,-1,3,1,2,0.0,-0.04129999999999989,0.7922000000000001,1.0999999999999999
179,0,1.0,1.0,-9,12.699999999999989,17.78,0,0,1,-1,0,-1,-1.0,1.8468,0.24,0.0
180,1,1.0,1.0,4,7.6200000000000045,2.5400000000000205,0,7,5,5,3,2,-2.0,-0.6010000000000004,-1.6092,-0.10000000000000003
181,5,1.0,0.0,1,5.0800000000000125,-2.5400000000000205,0,2,1,-5,-6,1,4.0,1.8930000000000007,-0.46440000000000003,0.0
182,1,1.0,1.0,-5,7.6200000000000045,5.0800000000000125,0,7,9,3,5,-2,-3.0,0.43679999999999986,-0.38909999999999995,-0.8
183,4,1.0,0.0,4,-5.079999999999984,2.539999999999992,0,7,4,4,1,3,-4.0,1.4655,-1.572,-0.09999999999999998
184,0,1.0,1.0,1,5.0800000000000125,5.0800000000000125,0,3,3,1,1,0,-1.0,-0.6590999999999998,-1.2457,0.19999999999999996
185,3,1.0,1.0,5,12.699999999999989,12.700000000000017,0,3,2,2,1,1,2.0,0.4075,-0.2829,1.2
186,6,0.0,1.0,-1,-5.079999999999984,-12.699999999999989,0,4,6,-6,-4,-2,5.0,0.6074000000000002,-0.1149,-0.2
187,3,1.0,1.0,1,0.0,0.0,0,-1,-1,0,0,0,0.0,-0.7332,0.0,0.8
188,7,1.0,1.0,2,-5.0800000000000125,-7.6200000000000045,5,1,1,-4,-4,0,-2.0,-0.3185999999999998,0.06199999999999997,0.3
189,3,1.0,1.0,4,2.539999999999992,-2.539999999999992,0,-1,0,1,2,-1,-2.0,0.8695,0.15400000000000003,0.0
190,0,1.0,1.0,-7,0.0,7.6200000000000045,0,3,-2,0,-5,5,4.0,-0.3358000000000001,0.6918,0.0
191,3,1.0,1.0,9,5.079999999999984,7.6200000000000045,0,-2,-2,2,2,0,1.0,-2.2449,0.115,0.0
192,5,1.0,1.0,-8,2.5400000000000205,5.079999999999984,0,1,-3,2,-2,4,2.0,-0.44809999999999994,0.055300000000000016,0.3
193,4,0.0,1.0,-4,7.6200000000000045,5.0800000000000125,0,12,11,0,-1,1,3.0,-0.4672999999999998,-0.43920000000000003,0.2
194,7,1.0,1.0,-2,2.5400000000000205,-5.079999999999984,-9,6,9,-6,-3,-3,1.0,3.6369000000000002,0.25429999999999975,1.6
195,3,1.0,1.0,8,0.0,-5.079999999999984,0,5,5,12,12,0,-4.0,0.7896999999999998,0.2522,-1.8
